RSP403	o0000559	19916	TUM	U+12308	
RSP404	o0000559	19916	TUM	U+12308	
RSP405	o0002429	19926	|TUM×GAN₂@t|	U+1253A	
RSP406	o0000239	6765	HU	U+12137	
RSP407	o0001466	6767	|HU.HI|	x12137.x1212D	
RSP408	o0002714	18598	|ŠE.HU|	U+122BB	
RSP409	o0025788	2566	|BURU₅×AMAR@t|		
RSP410	o0001469	6771	|HU.NA₂|	x12137.x1223F	
RSP411	o0000135	2757	DAR	U+1206F	
RSP412	o0000514	15423	RI	U+12291	
RSP413	o0000474	13233	NAM	U+12246	
RSP413	o0000474	13233	NAM	U+12246	
RSP414	o0000130	2564	BURU₅	U+12245	
RSP415	o0000595	22473	UŠ	U+12351	
RSP416	o0002615	22486	|UŠ×KUR|	U+12354	
RSP417	o0002610	22480	|UŠ.KU|	x12351.x121AA	
RSP418	o0002617	22487	|UŠ×TAK₄|	U+12355	
RSP419	o0000132	2597	DA	U+12055	
RSP419	o0000132	2597	DA	U+12055	
RSP420	o0000112	169	A₂	U+12009	
RSP421	o0000425	11197	LI	U+121F7	
RSP422	o0002838	18929	ŠIM	U+122C6	
RSP422	o0002838	18929	ŠIM	U+122C6	
RSP423	o0002753	18949	|ŠIM×IGI@g|	U+122CD	
RSP424	o0002755	18950	|ŠIM×KUŠU₂|	U+122CE	
RSP425	o0001477	6788	|HUB₂×UD|	U+1213D	
RSP425	o0001477	6788	|HUB₂×UD|	U+1213D	
RSP426			
RSP426a	o0000142	2951	DIM@g		
RSP426b	o0000978	2949	|DIM×ŠE|	U+12075	
RSP426b	o0000978	2949	|DIM×ŠE|	U+12075	
RSP427	o0000546	19512	TAG	U+122F3	
RSP428	o0000197	4889	GAN	U+120F6	
RSP429	o0000384	10626	LAK490	U+124FB	
RSP430	o0000267	8020	KAD₄	U+12192	
RSP431	o0000319	10277	LAK173		
RSP432	o0000252	7414	IL₂	U+1214D	
RSP433	o0000167	3450	EDIN	U+12094	
RSP433	o0000167	3450	EDIN	U+12094	
RSP434	o0000898	1679	|BAHAR₂×AB₂|	U+12484	
RSP435	o0000167	3450	EDIN	U+12094	
RSP435	o0000167	3450	EDIN	U+12094	
RSP436	o0000415	10924	LAK749	U+12518	
RSP437	o0000229	6214	GUR₇	U+12126	
RSP438	o0000457	11938	MU	U+1222C	
RSP439	o0002016	11943	|MU&MU|	U+1222D	
RSP440	o0002831	18581	ŠE	U+122BA	
RSP441	o0002726	18619	|ŠE.NUN&NUN|	U+12301	
RSP442	o0002726	18619	|ŠE.NUN&NUN|	U+12301	
RSP443	o0000556	19807	TU	U+12305	
RSP444	o0000556	19807	TU	U+12305	
RSP445	o0000425	11197	LI	U+121F7	
RSP446	o0000524	16383	SAR	U+122AC	
RSP447	o0223332	18656	|ŠE&ŠE.NI|	x12532.x1224C	
RSP448	o0000470	13186	NAGA	U+12240	
RSP449	o0002839	18992	ŠINIG	U+122D2	
RSP450	o0000536	17849	SUM	U+122E7	
RSP451	o0000210	5568	GI	U+12100	
RSP452	o0001335	5582	|GI%GI|	U+12103	
RSP453	o0000219	5586	GI₄	U+12104	
RSP454	o0001409	5588	|GI₄&GI₄|	U+12105	
RSP455	o0000609	23797	ZI	U+12363	
RSP456	o0002666	23803	|ZI&ZI|	U+12364	
RSP456	o0002666	23803	|ZI&ZI|	U+12364	
RSP456	o0002666	23803	|ZI&ZI|	U+12364	
RSP457	o0000158	3247	DUN	U+12084	
RSP458	o0002848	19205	ŠUBUR	U+122DA	
RSP459	o0000136	2765	DARA₃	U+12070	
RSP460	o0000503	14225	PIRIG	U+1228A	
RSP460	o0000503	14225	PIRIG	U+1228A	
RSP460	o0000503	14225	PIRIG	U+1228A	
RSP460bis	o0000337	10354	LAK247		
RSP461	o0002245	14238	|PIRIG×ZA|	U+1228D	
RSP462	o0002832	18734	ŠEG₉	U+122BE	
RSP463	o0000215	5746	GIR₃	U+1210A	
RSP464	o0001351	5759	|GIR₃×GAN₂@t|	U+1210C	
RSP465	o0001349	5755	|GIR₃×(A.IGI)|	U+1210B	
RSP466	o0000101	1237	ANŠE	U+12032	
RSP467	o0001444	6691	|HI.GIR₃|	U+1237D	
RSP468	o0000437	11511	LUL	U+1221C	
RSP468bis	o0221921	15966	RSP468bis		
RSP468bis	o0221921	15966	RSP468bis		
RSP468ter	o0000335	10351	LAK244		
RSP468ter	o0000335	10351	LAK244		
RSP468ter	o0221922	15967	RSP468ter		
